id,uniprot,gene
tr|C5XK00|C5XK00_SORBI,C5XK00,SORBI_03g034260
tr|C5YPU4|C5YPU4_SORBI,C5YPU4,SORBI_08g018320
tr|C5YIK8|C5YIK8_SORBI,C5YIK8,SORBI_07g006120
tr|C5XK41|C5XK41_SORBI,C5XK41,SORBI_03g034640
tr|C5X6A5|C5X6A5_SORBI,C5X6A5,SORBI_02g043490
tr|C5WVC9|C5WVC9_SORBI,C5WVC9,SORBI_01g017010
tr|C5Z7L3|C5Z7L3_SORBI,C5Z7L3,SORBI_10g008870
tr|C5XY44|C5XY44_SORBI,C5XY44,SORBI_04g007760
tr|C5XGY1|C5XGY1_SORBI,C5XGY1,SORBI_03g044430
tr|C5YV24|C5YV24_SORBI,C5YV24,SORBI_09g027690
tr|C5YDX8|C5YDX8_SORBI,C5YDX8,SORBI_06g025210
tr|C5Y9M7|C5Y9M7_SORBI,C5Y9M7,SORBI_06g031700
tr|C5Y3X7|C5Y3X7_SORBI,C5Y3X7,SORBI_05g021020
tr|C5WR54|C5WR54_SORBI,C5WR54,SORBI_01g013390
tr|C5YH46|C5YH46_SORBI,C5YH46,SORBI_07g025000
sp|A1E9W2|RK16_SORBI,A1E9W2,SobiCp061
tr|C5Y076|C5Y076_SORBI,C5Y076,SORBI_04g011270
tr|C5YUN5|C5YUN5_SORBI,C5YUN5,SORBI_09g006480
tr|C5X1N6|C5X1N6_SORBI,C5X1N6,SORBI_01g036420
tr|C5Z0S2|C5Z0S2_SORBI,C5Z0S2,SORBI_09g024940
tr|C5YDX7|C5YDX7_SORBI,C5YDX7,SORBI_06g025200
tr|C5XD23|C5XD23_SORBI,C5XD23,SORBI_02g037830
tr|C5YMD1|C5YMD1_SORBI,C5YMD1,SORBI_07g001670
tr|C5YAG3|C5YAG3_SORBI,C5YAG3,SORBI_06g032690
tr|C5WNE7|C5WNE7_SORBI,C5WNE7,SORBI_01g038010
tr|C5XA34|C5XA34_SORBI,C5XA34,SORBI_02g034910
tr|C5X768|C5X768_SORBI,C5X768,SORBI_02g000720
tr|C5WZQ4|C5WZQ4_SORBI,C5WZQ4,SORBI_01g035090
tr|C5XDP0|C5XDP0_SORBI,C5XDP0,SORBI_02g025700
tr|C5WU09|C5WU09_SORBI,C5WU09,SORBI_01g002440
tr|C5WTP7|C5WTP7_SORBI,C5WTP7,SORBI_01g043330
tr|C5YFQ7|C5YFQ7_SORBI,C5YFQ7,SORBI_06g028370
tr|C5XDY8|C5XDY8_SORBI,C5XDY8,SORBI_02g038990
tr|C5X163|C5X163_SORBI,C5X163,SORBI_04g019000
tr|C5XES8|C5XES8_SORBI,C5XES8,SORBI_03g042460
tr|C5XTU6|C5XTU6_SORBI,C5XTU6,SORBI_04g002620
tr|C5WYW0|C5WYW0_SORBI,C5WYW0,SORBI_01g047540
tr|C5XGS9|C5XGS9_SORBI,C5XGS9,SORBI_03g031400
tr|C5XJP4|C5XJP4_SORBI,C5XJP4,SORBI_03g000920
tr|C5XD81|C5XD81_SORBI,C5XD81,SORBI_02g038300
tr|C5YNL9|C5YNL9_SORBI,C5YNL9,SORBI_08g014070
tr|C5YBV9|C5YBV9_SORBI,C5YBV9,SORBI_06g021960
tr|C5XET6|C5XET6_SORBI,C5XET6,SORBI_03g042550
tr|C5XZ84|C5XZ84_SORBI,C5XZ84,SORBI_04g028530
tr|C5WRW2|C5WRW2_SORBI,C5WRW2,SORBI_01g000446
tr|C5WN47|C5WN47_SORBI,C5WN47,SORBI_01g010460
tr|C5WYV4|C5WYV4_SORBI,C5WYV4,SORBI_01g047510
tr|C5WRE1|C5WRE1_SORBI,C5WRE1,SORBI_01g028520
tr|C5X322|C5X322_SORBI,C5X322,SORBI_02g027290
tr|C5X957|C5X957_SORBI,C5X957,SORBI_02g033530
tr|C5WTV8|C5WTV8_SORBI,C5WTV8,SORBI_01g043930
tr|C5WYL2|C5WYL2_SORBI,C5WYL2,SORBI_01g033980
tr|C5XWF4|C5XWF4_SORBI,C5XWF4,SORBI_04g024500
tr|C5YXN9|C5YXN9_SORBI,C5YXN9,SORBI_09g019820
tr|C5XJB3|C5XJB3_SORBI,C5XJB3,SORBI_03g047100
tr|C5YP67|C5YP67_SORBI,C5YP67,SORBI_08g016560
tr|C5XLV9|C5XLV9_SORBI,C5XLV9,SORBI_03g002920
tr|C5Z0X7|C5Z0X7_SORBI,C5Z0X7,SORBI_09g025490
tr|C5WNJ7|C5WNJ7_SORBI,C5WNJ7,SORBI_01g038510
tr|C5WMH0|C5WMH0_SORBI,C5WMH0,SORBI_01g037483
tr|C5Z6H7|C5Z6H7_SORBI,C5Z6H7,SORBI_10g007180
tr|C5WQ15|C5WQ15_SORBI,C5WQ15,SORBI_01g039770
tr|C5Y0V5|C5Y0V5_SORBI,C5Y0V5,SORBI_04g031530
tr|C5XE81|C5XE81_SORBI,C5XE81,SORBI_03g007870
tr|C5X0Q5|C5X0Q5_SORBI,C5X0Q5,SORBI_01g035860
tr|C5YX07|C5YX07_SORBI,C5YX07,SORBI_09g030630
tr|C5X3D5|C5X3D5_SORBI,C5X3D5,SORBI_02g040810
tr|C5XBM7|C5XBM7_SORBI,C5XBM7,SORBI_02g036590
tr|C5YVQ8|C5YVQ8_SORBI,C5YVQ8,SORBI_09g011240
tr|C5WVA6|C5WVA6_SORBI,C5WVA6,SORBI_01g016780
tr|C5XHS1|C5XHS1_SORBI,C5XHS1,SORBI_03g045490
tr|C5XEU2|C5XEU2_SORBI,C5XEU2,SORBI_03g042604
tr|C5YS16|C5YS16_SORBI,C5YS16,SORBI_08g021580
tr|C5XVK9|C5XVK9_SORBI,C5XVK9,SORBI_04g023520
tr|C5Z390|C5Z390_SORBI,C5Z390,SORBI_10g001860
tr|C5XZ21|C5XZ21_SORBI,C5XZ21,SORBI_04g008910
tr|C5XUE7|C5XUE7_SORBI,C5XUE7,SORBI_04g035750
tr|C5YQI8|C5YQI8_SORBI,C5YQI8,SORBI_08g001160
tr|C5YXI1|C5YXI1_SORBI,C5YXI1,SORBI_09g019290
tr|C5XZM3|C5XZM3_SORBI,C5XZM3,SORBI_04g010020
sp|A1E9S3|PSAB_SORBI,A1E9S3,SobiCp021
tr|C5XK16|C5XK16_SORBI,C5XK16,SORBI_03g034390
tr|C5XH93|C5XH93_SORBI,C5XH93,SORBI_03g011130
tr|C5Y220|C5Y220_SORBI,C5Y220,SORBI_05g010100
tr|C5XH85|C5XH85_SORBI,C5XH85,SORBI_03g011050
tr|C5Y910|C5Y910_SORBI,C5Y910,SORBI_06g030510
sp|A1E9R4|RPOB_SORBI,A1E9R4,SobiCp012
sp|A1E9Q2|RR12_SORBI,A1E9Q2,SobiCp047
tr|C5XKI9|C5XKI9_SORBI,C5XKI9,SORBI_03g014690
tr|C5Z2U1|C5Z2U1_SORBI,C5Z2U1,SORBI_10g001270
tr|C5XZV7|C5XZV7_SORBI,C5XZV7,SORBI_04g029850
tr|C5YXR1|C5YXR1_SORBI,C5YXR1,SORBI_09g019980
tr|C5YG05|C5YG05_SORBI,C5YG05,SORBI_06g028440
tr|C5XR81|C5XR81_SORBI,C5XR81,SORBI_03g041070
tr|C5YJQ8|C5YJQ8_SORBI,C5YJQ8,SORBI_07g029110
tr|C5XS12|C5XS12_SORBI,C5XS12,SORBI_04g033210
tr|C5XJZ6|C5XJZ6_SORBI,C5XJZ6,SORBI_03g034230
tr|C5YAL6|C5YAL6_SORBI,C5YAL6,SORBI_06g033160
tr|C5YLG9|C5YLG9_SORBI,C5YLG9,SORBI_07g000660
tr|C5XR25|C5XR25_SORBI,C5XR25,SORBI_03g027980
tr|C5Y713|C5Y713_SORBI,C5Y713,SORBI_05g025620
tr|C5Y8N1|C5Y8N1_SORBI,C5Y8N1,SORBI_06g016920
tr|C5X2M7|C5X2M7_SORBI,C5X2M7,SORBI_02g040080
tr|C5YTD8|C5YTD8_SORBI,C5YTD8,SORBI_08g023300
tr|C5XWX8|C5XWX8_SORBI,C5XWX8,SORBI_04g005710
tr|C5YXG7|C5YXG7_SORBI,C5YXG7,SORBI_09g019180
tr|C5XTL3|C5XTL3_SORBI,C5XTL3,SORBI_04g034870
tr|C5XR33|C5XR33_SORBI,C5XR33,SORBI_03g028080
tr|C5XT03|C5XT03_SORBI,C5XT03,SORBI_04g001710
tr|C5WX74|C5WX74_SORBI,C5WX74,SORBI_01g005210
tr|C5YUG0|C5YUG0_SORBI,C5YUG0,SORBI_09g026550
tr|C5YG29|C5YG29_SORBI,C5YG29,SORBI_06g028650
tr|C5Z7N6|C5Z7N6_SORBI,C5Z7N6,SORBI_10g026700
tr|C5XVQ8|C5XVQ8_SORBI,C5XVQ8,SORBI_04g023940
tr|C5YZ01|C5YZ01_SORBI,C5YZ01,SORBI_09g001930
tr|C5YM61|C5YM61_SORBI,C5YM61,SORBI_07g022590
tr|C5YR18|C5YR18_SORBI,C5YR18,SORBI_08g001890
tr|C5XQS6|C5XQS6_SORBI,C5XQS6,SORBI_03g006930
tr|C5WVV4|C5WVV4_SORBI,C5WVV4,SORBI_01g045460
tr|C5Z0V8|C5Z0V8_SORBI,C5Z0V8,SORBI_09g025290
tr|C5Y0Z8|C5Y0Z8_SORBI,C5Y0Z8,SORBI_04g031940
tr|C5XPI5|C5XPI5_SORBI,C5XPI5,SORBI_03g026510
tr|C5Z267|C5Z267_SORBI,C5Z267,SORBI_10g000700
tr|C5Y669|C5Y669_SORBI,C5Y669,SORBI_05g005300
tr|C5XN14|C5XN14_SORBI,C5XN14,SORBI_03g025180
tr|C5YDD4|C5YDD4_SORBI,C5YDD4,SORBI_06g004300
tr|C5Z3D2|C5Z3D2_SORBI,C5Z3D2,SORBI_10g002240
tr|C5WPK8|C5WPK8_SORBI,C5WPK8,SORBI_01g011770
tr|C5XJK4|C5XJK4_SORBI,C5XJK4,SORBI_03g000590
tr|C5Z7I4|C5Z7I4_SORBI,C5Z7I4,SORBI_10g008620
tr|C5XSH9|C5XSH9_SORBI,C5XSH9,SORBI_04g020180
tr|C5XXA9|C5XXA9_SORBI,C5XXA9,SORBI_04g025690
tr|C5XAC1|C5XAC1_SORBI,C5XAC1,SORBI_02g003900
tr|C5YVW5|C5YVW5_SORBI,C5YVW5,SORBI_09g028720
tr|C5XQU8|C5XQU8_SORBI,C5XQU8,SORBI_03g007140
sp|A1E9V9|IF1C_SORBI,A1E9V9,SobiCp058
tr|C5XXB8|C5XXB8_SORBI,C5XXB8,SORBI_04g025770
tr|C5XHU4|C5XHU4_SORBI,C5XHU4,SORBI_03g045710
tr|C5WWM6|C5WWM6_SORBI,C5WWM6,SORBI_01g032690
tr|C5YEV2|C5YEV2_SORBI,C5YEV2,SORBI_06g014260
tr|C5XK58|C5XK58_SORBI,C5XK58,SORBI_03g034800
tr|C5XP08|C5XP08_SORBI,C5XP08,SORBI_03g038920
tr|C5X1A1|C5X1A1_SORBI,C5X1A1,SORBI_01g008610
tr|C5XYU2|C5XYU2_SORBI,C5XYU2,SORBI_04g028110
tr|C5XVU9|C5XVU9_SORBI,C5XVU9,SORBI_04g037050
tr|C5XSJ0|C5XSJ0_SORBI,C5XSJ0,SORBI_04g020440
tr|C5XGI6|C5XGI6_SORBI,C5XGI6,SORBI_03g010380
tr|C5WRM3|C5WRM3_SORBI,C5WRM3,SORBI_01g041640
tr|C5WMX8|C5WMX8_SORBI,C5WMX8,SORBI_01g009860
tr|C5Z3U6|C5Z3U6_SORBI,C5Z3U6,SORBI_10g002940
tr|C5WW47|C5WW47_SORBI,C5WW47,SORBI_01g004250
tr|C5X4T4|C5X4T4_SORBI,C5X4T4,SORBI_02g042050
tr|C5WT08|C5WT08_SORBI,C5WT08,SORBI_01g001650
tr|C5WSP9|C5WSP9_SORBI,C5WSP9,SORBI_01g042610
tr|C5WNN6|C5WNN6_SORBI,C5WNN6,SORBI_01g050560
tr|C5YII6|C5YII6_SORBI,C5YII6,SORBI_07g005930
tr|C5XCP4|C5XCP4_SORBI,C5XCP4,SORBI_02g006100
sp|A1E9S7|NDHJ_SORBI,A1E9S7,SORBI_03g020190
tr|C5YEE1|C5YEE1_SORBI,C5YEE1,SORBI_06g012950
tr|C5X4M6|C5X4M6_SORBI,C5X4M6,SORBI_02g029030
tr|C5Y688|C5Y688_SORBI,C5Y688,SORBI_05g005470
tr|C5X156|C5X156_SORBI,C5X156,SORBI_01g008190
tr|C5WNG8|C5WNG8_SORBI,C5WNG8,SORBI_01g038230
tr|C5XNY9|C5XNY9_SORBI,C5XNY9,SORBI_03g038740
tr|C5WZW1|C5WZW1_SORBI,C5WZW1,SORBI_01g048270
tr|C5XST2|C5XST2_SORBI,C5XST2,SORBI_04g034020
tr|C5YLY5|C5YLY5_SORBI,C5YLY5,SORBI_07g001230
tr|C5XCE8|C5XCE8_SORBI,C5XCE8,SORBI_02g037420
tr|B3VTB6|B3VTB6_SORBI,B3VTB6,SORBI_09g001310
tr|C5YX57|C5YX57_SORBI,C5YX57,SORBI_09g018320
tr|C5XCT7|C5XCT7_SORBI,C5XCT7,SORBI_02g024690
tr|C5WS25|C5WS25_SORBI,C5WS25,SORBI_01g000990
tr|Q8LKU6|Q8LKU6_SORBI,Q8LKU6,SORBI_01g007710
tr|C5XVK7|C5XVK7_SORBI,C5XVK7,SORBI_04g023500
tr|C5XBK5|C5XBK5_SORBI,C5XBK5,SORBI_02g036420
tr|C5WPH1|C5WPH1_SORBI,C5WPH1,SORBI_01g011430
tr|C5X2Z4|C5X2Z4_SORBI,C5X2Z4,SORBI_02g027000
tr|C5XLT6|C5XLT6_SORBI,C5XLT6,SORBI_03g002690
tr|C5Z0R1|C5Z0R1_SORBI,C5Z0R1,SORBI_09g024840
Contaminant_TRYP_BOVIN,,
tr|C5XZD9|C5XZD9_SORBI,C5XZD9,SORBI_04g029100
tr|C5WX50|C5WX50_SORBI,C5WX50,SORBI_01g005020
tr|C5XFW9|C5XFW9_SORBI,C5XFW9,SORBI_03g030270
tr|C5XEN9|C5XEN9_SORBI,C5XEN9,SORBI_03g042120
tr|C5WNJ9|C5WNJ9_SORBI,C5WNJ9,SORBI_01g038530
tr|C5XJI8|C5XJI8_SORBI,C5XJI8,SORBI_03g000440
tr|C5Z2S4|C5Z2S4_SORBI,C5Z2S4,SORBI_10g001120
tr|C5WQX5|C5WQX5_SORBI,C5WQX5,SORBI_01g041040
tr|C5Y3S6|C5Y3S6_SORBI,C5Y3S6,SORBI_05g020430
tr|C5X7Q2|C5X7Q2_SORBI,C5X7Q2,SORBI_02g032250
tr|C5XGD3|C5XGD3_SORBI,C5XGD3,SORBI_03g044290
tr|C5Z5D3|C5Z5D3_SORBI,C5Z5D3,SORBI_10g005170
tr|C5X0M7|C5X0M7_SORBI,C5X0M7,SORBI_01g035610
tr|C5YB33|C5YB33_SORBI,C5YB33,SORBI_06g033930
tr|C5XKW7|C5XKW7_SORBI,C5XKW7,SORBI_03g035520
tr|C5YWW3|C5YWW3_SORBI,C5YWW3,SORBI_09g018160
tr|C5YQR0|C5YQR0_SORBI,C5YQR0,SORBI_08g001720
tr|C5YVL5|C5YVL5_SORBI,C5YVL5,SORBI_09g028640
tr|C5XJP7|C5XJP7_SORBI,C5XJP7,SORBI_03g000950
tr|C5YBU9|C5YBU9_SORBI,C5YBU9,SORBI_06g021850
tr|C5YDY2|C5YDY2_SORBI,C5YDY2,SORBI_06g025250
tr|C5Y280|C5Y280_SORBI,C5Y280,SORBI_05g013190
tr|C5XYT4|C5XYT4_SORBI,C5XYT4,SORBI_04g028030
tr|C5YQL4|C5YQL4_SORBI,C5YQL4,SORBI_08g001330
tr|C5XRL7|C5XRL7_SORBI,C5XRL7,SORBI_04g000750
tr|C5X4T6|C5X4T6_SORBI,C5X4T6,SORBI_02g042070
sp|C5WVW2|PURA1_SORBI,C5WVW2,SORBI_01g045540
tr|C5YQS6|C5YQS6_SORBI,C5YQS6,SORBI_08g019520
tr|C5XYT6|C5XYT6_SORBI,C5XYT6,SORBI_04g028050
tr|C5Y9U0|C5Y9U0_SORBI,C5Y9U0,SORBI_06g018900
tr|C5XMI5|C5XMI5_SORBI,C5XMI5,SORBI_03g037410
tr|C5XVJ3|C5XVJ3_SORBI,C5XVJ3,SORBI_04g004560
tr|C5YLV3|C5YLV3_SORBI,C5YLV3,SORBI_07g000980
tr|C5WNL7|C5WNL7_SORBI,C5WNL7,SORBI_01g038740
tr|C5Y868|C5Y868_SORBI,C5Y868,SORBI_05g007310
tr|C5X9E8|C5X9E8_SORBI,C5X9E8,SORBI_02g002600
tr|C5X326|C5X326_SORBI,C5X326,SORBI_02g027330
tr|C5WVZ2|C5WVZ2_SORBI,C5WVZ2,SORBI_01g003750
tr|C5YQK4|C5YQK4_SORBI,C5YQK4,SORBI_08g001260
tr|C5XWZ5|C5XWZ5_SORBI,C5XWZ5,SORBI_04g005860
tr|C5WUZ7|C5WUZ7_SORBI,C5WUZ7,SORBI_01g003070
tr|C5XDB8|C5XDB8_SORBI,C5XDB8,SORBI_02g006430
tr|C5XEC3|C5XEC3_SORBI,C5XEC3,SORBI_03g028430
tr|C5WZS2|C5WZS2_SORBI,C5WZS2,SORBI_01g035260
tr|C5YBX0|C5YBX0_SORBI,C5YBX0,SORBI_06g022050
tr|C5YHF2|C5YHF2_SORBI,C5YHF2,SORBI_07g004240
tr|C5Z967|C5Z967_SORBI,C5Z967,SORBI_10g028990
tr|C5YIU7|C5YIU7_SORBI,C5YIU7,SORBI_07g027960
tr|C5YXK3|C5YXK3_SORBI,C5YXK3,SORBI_09g019480
tr|C5XKW6|C5XKW6_SORBI,C5XKW6,SORBI_03g035510
tr|C5WLY6|C5WLY6_SORBI,C5WLY6,SORBI_01g009180
tr|C5WN27|C5WN27_SORBI,C5WN27,SORBI_01g010280
tr|C5YN94|C5YN94_SORBI,C5YN94,SORBI_07g024360
tr|C5XWJ7|C5XWJ7_SORBI,C5XWJ7,SORBI_04g024840
tr|C5WVY0|C5WVY0_SORBI,C5WVY0,SORBI_01g045720
tr|C5WSB9|C5WSB9_SORBI,C5WSB9,SORBI_01g014680
tr|C5YLN9|C5YLN9_SORBI,C5YLN9,SORBI_07g021890
tr|C5Y1S1|C5Y1S1_SORBI,C5Y1S1,SORBI_05g008750
tr|C5YWU4|C5YWU4_SORBI,C5YWU4,SORBI_09g017990
tr|C5X648|C5X648_SORBI,C5X648,SORBI_02g030550
tr|C5XH09|C5XH09_SORBI,C5XH09,SORBI_03g044730
tr|C5XNZ0|C5XNZ0_SORBI,C5XNZ0,SORBI_03g038750
tr|C5YHH1|C5YHH1_SORBI,C5YHH1,SORBI_07g004420
tr|C5Y3W6|C5Y3W6_SORBI,C5Y3W6,SORBI_05g020920
tr|C5YA20|C5YA20_SORBI,C5YA20,SORBI_06g032180
tr|C5X7L1|C5X7L1_SORBI,C5X7L1,SORBI_02g031930
tr|C5YVZ2|C5YVZ2_SORBI,C5YVZ2,SORBI_09g028980
tr|C5X249|C5X249_SORBI,C5X249,SORBI_02g007730
tr|C5X5U3|C5X5U3_SORBI,C5X5U3,SORBI_02g011330
tr|C5Y458|C5Y458_SORBI,C5Y458,SORBI_05g002380
tr|C5X4N5|C5X4N5_SORBI,C5X4N5,SORBI_02g029120
tr|C5Z6X3|C5Z6X3_SORBI,C5Z6X3,SORBI_10g007620
sp|A1E9U6|RR18_SORBI,A1E9U6,SobiCp044
tr|C5Y0D6|C5Y0D6_SORBI,C5Y0D6,SORBI_04g030760
tr|C5X8I6|C5X8I6_SORBI,C5X8I6,SORBI_02g033170
tr|C5Y9F2|C5Y9F2_SORBI,C5Y9F2,SORBI_06g030980
tr|C5YLB7|C5YLB7_SORBI,C5YLB7,SORBI_07g021580
tr|C5YMD2|C5YMD2_SORBI,C5YMD2,SORBI_07g001680
tr|C5Y974|C5Y974_SORBI,C5Y974,SORBI_06g017800
tr|C5YLY6|C5YLY6_SORBI,C5YLY6,SORBI_07g001240
tr|C5Z7Z7|C5Z7Z7_SORBI,C5Z7Z7,SORBI_10g009170
sp|A1E9S6|RR4_SORBI,A1E9S6,SobiCp024
tr|C5YPX9|C5YPX9_SORBI,C5YPX9,SORBI_08g018630
tr|C5X3T6|C5X3T6_SORBI,C5X3T6,SORBI_02g028020
tr|C5YMX6|C5YMX6_SORBI,C5YMX6,SORBI_07g002560
tr|C5WW58|C5WW58_SORBI,C5WW58,SORBI_01g004350
tr|C5YNL0|C5YNL0_SORBI,C5YNL0,SORBI_08g013620
tr|C5WNX8|C5WNX8_SORBI,C5WNX8,SORBI_01g011310
tr|C5Z231|C5Z231_SORBI,C5Z231,SORBI_10g000400
tr|C5WT03|C5WT03_SORBI,C5WT03,SORBI_01g001600
tr|C5WZS8|C5WZS8_SORBI,C5WZS8,SORBI_01g035320
tr|C5YG81|C5YG81_SORBI,C5YG81,SORBI_06g029150
sp|A1E9T0|ATPE_SORBI,A1E9T0,SobiCp028
tr|C5YYG4|C5YYG4_SORBI,C5YYG4,SORBI_09g001130
tr|C5Z7K5|C5Z7K5_SORBI,C5Z7K5,SORBI_10g008790
tr|C5XR62|C5XR62_SORBI,C5XR62,SORBI_03g028340
tr|C5XGD2|C5XGD2_SORBI,C5XGD2,SORBI_03g044280
tr|C5YVH5|C5YVH5_SORBI,C5YVH5,SORBI_09g028260
tr|C5X4P8|C5X4P8_SORBI,C5X4P8,SORBI_02g029240
tr|C5X861|C5X861_SORBI,C5X861,SORBI_02g018650
tr|C5XYR1|C5XYR1_SORBI,C5XYR1,SORBI_04g027810
tr|C5WSS5|C5WSS5_SORBI,C5WSS5,SORBI_01g042830
tr|C5Y0Y7|C5Y0Y7_SORBI,C5Y0Y7,SORBI_04g031830
tr|C5XE82|C5XE82_SORBI,C5XE82,SORBI_03g007890
tr|C5XAD3|C5XAD3_SORBI,C5XAD3,SORBI_02g004000
tr|C5XV59|C5XV59_SORBI,C5XV59,SORBI_04g036490
tr|C5YUY0|C5YUY0_SORBI,C5YUY0,SORBI_09g027290
tr|C5Z6L3|C5Z6L3_SORBI,C5Z6L3,SORBI_10g024970
tr|C5XTZ6|C5XTZ6_SORBI,C5XTZ6,SORBI_04g003040
sp|A1E9S8|NDHK_SORBI,A1E9S8,SobiCp026
tr|C5YC29|C5YC29_SORBI,C5YC29,SORBI_06g022580
tr|C5XZE9|C5XZE9_SORBI,C5XZE9,SORBI_04g029200
tr|C5WZS5|C5WZS5_SORBI,C5WZS5,SORBI_01g035290
sp|A1E9W6|RK2_SORBI,A1E9W6,SobiCp084
tr|C5X3S4|C5X3S4_SORBI,C5X3S4,SORBI_02g027900
tr|C5XAA7|C5XAA7_SORBI,C5XAA7,SORBI_02g003760
tr|C5X104|C5X104_SORBI,C5X104,SORBI_01g049450
tr|C5X2G9|C5X2G9_SORBI,C5X2G9,SORBI_02g039590
tr|C5XXN2|C5XXN2_SORBI,C5XXN2,SORBI_04g026010
tr|C5YHN2|C5YHN2_SORBI,C5YHN2,SORBI_07g025840
tr|C5XBK1|C5XBK1_SORBI,C5XBK1,SORBI_02g036380
tr|C5XHZ0|C5XHZ0_SORBI,C5XHZ0,SORBI_03g011670
tr|C5YS19|C5YS19_SORBI,C5YS19,SORBI_08g021610
tr|C5WVQ4|C5WVQ4_SORBI,C5WVQ4,SORBI_01g044970
tr|C5YAD0|C5YAD0_SORBI,C5YAD0,SORBI_06g019800
tr|C5Y4Q5|C5Y4Q5_SORBI,C5Y4Q5,SORBI_05g003290
tr|C5XAA3|C5XAA3_SORBI,C5XAA3,SORBI_02g003730
tr|C5XJZ0|C5XJZ0_SORBI,C5XJZ0,SORBI_03g014380
tr|C5X4E7|C5X4E7_SORBI,C5X4E7,SORBI_02g009970
tr|C5XG47|C5XG47_SORBI,C5XG47,SORBI_03g030980
tr|C5XVL0|C5XVL0_SORBI,C5XVL0,SORBI_04g023530
tr|C5YTS7|C5YTS7_SORBI,C5YTS7,SORBI_08g007230
tr|C5YLM4|C5YLM4_SORBI,C5YLM4,SORBI_07g021760
tr|C5YFJ8|C5YFJ8_SORBI,C5YFJ8,SORBI_06g027870
tr|C5XHK0|C5XHK0_SORBI,C5XHK0,SORBI_03g032180
tr|C5XNN1|C5XNN1_SORBI,C5XNN1,SORBI_03g025470
tr|C5XUV8|C5XUV8_SORBI,C5XUV8,SORBI_04g022880
tr|C5XV43|C5XV43_SORBI,C5XV43,SORBI_04g036380
tr|C5XUM2|C5XUM2_SORBI,C5XUM2,SORBI_04g003390
tr|C5WRH5|C5WRH5_SORBI,C5WRH5,SORBI_01g028830
tr|C5WY36|C5WY36_SORBI,C5WY36,SORBI_01g005650
tr|C5YH30|C5YH30_SORBI,C5YH30,SORBI_07g024880
tr|C5YY08|C5YY08_SORBI,C5YY08,SORBI_09g000560
tr|C5WPF7|C5WPF7_SORBI,C5WPF7,SORBI_01g039530
tr|Q84LQ5|Q84LQ5_SORBI,Q84LQ5,SORBI_03g003230
tr|C5YFN1|C5YFN1_SORBI,C5YFN1,SORBI_06g028140
tr|C5YD18|C5YD18_SORBI,C5YD18,SORBI_06g024050
tr|C5YXM9|C5YXM9_SORBI,C5YXM9,SORBI_09g019720
tr|C5X1V6|C5X1V6_SORBI,C5X1V6,SORBI_01g037130
tr|C5X4W3|C5X4W3_SORBI,C5X4W3,SORBI_02g042350
tr|C5XWM3|C5XWM3_SORBI,C5XWM3,SORBI_04g037970
tr|C5XNS5|C5XNS5_SORBI,C5XNS5,SORBI_03g025820
tr|C5X0W1|C5X0W1_SORBI,C5X0W1,SORBI_01g049040
tr|C5YM52|C5YM52_SORBI,C5YM52,SORBI_07g022500
tr|C5YI63|C5YI63_SORBI,C5YI63,SORBI_07g026620
tr|C5Y5C1|C5Y5C1_SORBI,C5Y5C1,SORBI_05g022830
tr|C5X4T9|C5X4T9_SORBI,C5X4T9,SORBI_02g042100
tr|C5WV60|C5WV60_SORBI,C5WV60,SORBI_01g003630
tr|C5XVV1|C5XVV1_SORBI,C5XVV1,SORBI_04g037070
tr|C5Y4L1|C5Y4L1_SORBI,C5Y4L1,SORBI_05g002900
tr|C5XPV2|C5XPV2_SORBI,C5XPV2,SORBI_03g040060
tr|C5XPP8|C5XPP8_SORBI,C5XPP8,SORBI_03g039500
tr|C5YNB9|C5YNB9_SORBI,C5YNB9,SORBI_07g024590
tr|C5XWJ8|C5XWJ8_SORBI,C5XWJ8,SORBI_04g024850
tr|C5XTM6|C5XTM6_SORBI,C5XTM6,SORBI_04g034980
tr|C5XDY3|C5XDY3_SORBI,C5XDY3,SORBI_02g038940
tr|C5XHI9|C5XHI9_SORBI,C5XHI9,SORBI_03g032070
tr|C5YNS4|C5YNS4_SORBI,C5YNS4,SORBI_08g015010
tr|C5YCZ2|C5YCZ2_SORBI,C5YCZ2,SORBI_06g023840
tr|C5Z316|C5Z316_SORBI,C5Z316,SORBI_10g017820
tr|C5Y0E9|C5Y0E9_SORBI,C5Y0E9,SORBI_06g014530
tr|C5Z063|C5Z063_SORBI,C5Z063,SORBI_09g004020
tr|C5Z7C5|C5Z7C5_SORBI,C5Z7C5,SORBI_10g026540
tr|C5XQT5|C5XQT5_SORBI,C5XQT5,SORBI_03g007020
tr|C5XI18|C5XI18_SORBI,C5XI18,SORBI_03g011930
tr|C5XPZ6|C5XPZ6_SORBI,C5XPZ6,SORBI_03g006000
tr|C5WU46|C5WU46_SORBI,C5WU46,SORBI_01g002780
tr|C5YRS9|C5YRS9_SORBI,C5YRS9,SORBI_08g003250
tr|C5Z876|C5Z876_SORBI,C5Z876,SORBI_10g027590
tr|C5Z5K1|C5Z5K1_SORBI,C5Z5K1,SORBI_10g023280
tr|C5YA29|C5YA29_SORBI,C5YA29,SORBI_06g032260
tr|C5YR14|C5YR14_SORBI,C5YR14,SORBI_08g020250
tr|C5XA96|C5XA96_SORBI,C5XA96,SORBI_02g003640
